CountryYear,Country,Year,Happiness,FBBNKCAPAZS,FBASTNPERZS,ENBIRTHRDNO,ICBUSDISCXQ,ICREGCOSTPCZS,ICCRDINFOXQ,DTDISDLXFCD,ICBUSDFRNXQ,ICBUSEASEXQ,ENFSHTHRDNO,SHSTAACSN,SHSTAACSNRU,SHSTAACSNUR,SHH2OSAFEZS,SHH2OSAFERUZS,SHH2OSAFEURZS,DTINTDLXFCD,DTINTDPNGCD,SHMMRRISKZS,SHMMRRISK,ENMAMTHRDNO,SHSTAMMRT,IQSCIMTHD,SPDYNIMRTIN,SPDYNIMRTFEIN,SPDYNIMRTMAIN,SHDYNNMRT,SHDYNMORT,SHDYNMORTFE,SHDYNMORTMA,SHDTHIMRT,SHMMRDTHS,SHDTHNMRT,SHDTHMORT,IQSCIOVRL,IQSCIPRDC,ENHPTTHRDNO,DTAMTBLATCD,DTDISBLATCD,DTINTBLATCD,DTAMTPBNDCD,DTINTPBNDCD,DTAMTPCBKCD,DTDISPCBKCD,DTINTPCBKCD,DTAMTMLATCD,DTDISMLATCD,DTINTMLATCD,DTAMTOFFTCD,DTDISOFFTCD,DTINTOFFTCD,DTAMTPROPCD,DTDISPROPCD,DTINTPROPCD,DTAMTPRVTCD,DTDISPRVTCD,DTINTPRVTCD,DTAMTDLXFCD,DTAMTDPNGCD,ICCRDPRVTZS,ICWRHPROC,ICPRPPROC,SGGENPARLZS,ICCRDPUBLZS,IQSCISRCE,ICREGPROC,ICLGLCREDXQ,ICTAXPAYM,ICWRHDURS,ICLGLDURS,ICELCTIME,ICPRPDURS,ICREGDURS,ICTAXDURS,ICISVDURS,ICTAXTOTLCPZS
Kazakhstan2015,Kazakhstan,2015,5.949995041,14.08463522,12.3722033,26,9,0.1,7,241771000,72.68,41,14,97.5,98.1,97,92.9,85.6,99.4,546515000,53000000,0.033697791,3000,15,12,90,12.6,10.7,14.5,7,14.1,12,16.1,4935,45,2744,5528,90,90,16,35092000,5293000,9987000,0,454198000,0,0,0,114058000,236478000,28651000,149150000,241771000,38638000,0,0,679000,0,0,454877000,149150000,0,81.4,24,3,26.1682243,0,90,4,4,7,154,370,83,4.5,5,188,1.5,29.2
Kenya2006,Kenya,2006,4.223234177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya2007,Kenya,2007,4.575657845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya2008,Kenya,2008,4.015274525,11.2,9.006773508,,3,39.8,,349986000,,,,28.7,28.3,30.1,58.5,50.9,84.1,91045000,0,3.193943083,31,,660,50,46.2,,,27.3,70.1,,,64550,9500,38304,96539,64.44444444,83.33333,,167245000,86953000,54989000,0,0,12937000,0,565000,106528000,256206000,34719000,273773000,343159000,89708000,2014000,6827000,772000,14951000,6827000,1337000,288724000,0,2.1,7,9,9.8,0,60,13,,41,125,465,,72,31,417,,49.3
Kenya2009,Kenya,2009,4.270434856,12.03557035,7.999081816,,3,44.6,,537550000,57.6,,,29,28.6,30.3,59.3,51.9,83.7,85278000,0,3.0679497,33,,633,50,44.3,,,26.6,65.8,,,62731,9300,37827,92039,62.22222222,86.66667,,147868000,219985000,51512000,0,0,296000,0,128000,108051000,290235000,32771000,255919000,510220000,84283000,2564000,27330000,867000,2860000,27330000,995000,258779000,0,2.3,8,9,9.8,0,50,13,,41,120,465,150,72,31,417,,49.3
Kenya2010,Kenya,2010,4.255859375,13.55287893,6.291488753,,3,46.8,,530465000,57.07,,,29.2,28.8,30.5,60,52.9,83.3,90166000,0,2.936389856,34,,605,50,42.4,38.4,46.1,25.9,62.1,57.5,66.6,60817,9000,37309,88167,62.22222222,86.66667,,143857000,183729000,55060000,0,0,564000,1456000,118000,112279000,335231000,34515000,256136000,518960000,89575000,2972000,10049000,473000,3536000,11505000,591000,259672000,0,3.3,13,9,9.8,0,50,12,,41,131,465,150,72,31,393,,49.3
Kenya2011,Kenya,2011,4.405310154,13.26226219,4.428670361,,3,45.2,,1073212000,57.22,,,29.4,29,30.7,60.8,53.9,82.9,92605000,0,2.81419447,36,,584,50,40.3,,,25.1,58.5,,,58415,8800,36539,84089,61.11111111,83.33333,,152828000,393254000,52343000,0,0,587000,13955000,188000,129885000,656482000,39516000,282713000,1049736000,91859000,6218000,9521000,558000,6805000,23476000,746000,289518000,0,4.5,13,9,9.8,0,50,12,,41,131,465,150,72,33,393,,48.9
Kenya2012,Kenya,2012,4.547335148,13.5517108,4.594229561,,3,40.6,,1681711000,57.46,,,29.6,29.3,30.8,61.6,54.8,82.5,170587000,0,2.688582919,37,,562,50,39.2,,,24.3,55.6,,,57449,8600,35759,80929,57.77777778,73.33333,,196500000,429230000,103537000,0,0,3620000,676581000,25518000,150924000,575338000,40864000,347424000,1004568000,144401000,6006000,562000,668000,9626000,677143000,26186000,357050000,0,4.9,14,9,9.8,0,50,11,,41,131,465,133,72,32,340,,43.7
Kenya2013,Kenya,2013,3.795383215,14.29351503,5.046417709,,3,38.2,0,1234677000,60.03,,,29.9,29.5,31,62.3,55.8,82.1,224819000,0,2.554208353,39,,540,30,38,,,23.6,53.4,,,56296,8300,35103,78651,52.22222222,76.66666667,,161810000,406497000,141537000,0,0,10759000,13551000,35079000,159136000,814629000,47648000,320946000,1221126000,189185000,6544000,0,555000,17303000,13551000,35634000,338249000,0,4.7,15,9,18.6,0,50,11,7,41,122,465,145,72,32,307.5,,37.4
Kenya2014,Kenya,2014,4.904579639,14.33796155,5.458182249,,3,42.7,0,4397481000,53.6,129,,30.1,29.7,31.2,63.1,56.8,81.6,197479000,0,2.460345994,41,,525,40,36.6,,,22.9,51.3,,,54806,8200,34427,76416,54.44444444,73.33333333,,170077000,1423187000,110967000,0,0,613322000,3507000,28545000,162578000,967823000,57540000,332655000,2391010000,168507000,5980000,2964000,427000,619302000,2006471000,28972000,951957000,0,4.9,15,9,19.1,0,50,11,7,30,131,465,145,72,30,201.5,4.5,37.1
Kenya2015,Kenya,2015,4.357617855,14.38392882,5.799206193,39,3,35.3,7,2567763000,58.24,108,70,30.1,29.7,31.2,63.2,56.8,81.6,180869000,0,2.353192765,42,30,510,40,35.5,32,38.8,22.2,49.4,45.2,53.4,53749,8000,33741,74429,54.44443333,73.3333,222,190977000,1105732000,115184000,0,0,14430000,16652000,1895000,212536000,1440207000,63530000,403513000,2545939000,178714000,5783000,5172000,260000,20213000,21824000,2155000,423726000,0,14.3,15,9,19.71428571,0,50,11,7,30,146,465,110,61,26,201.5,4.5,37.1
Kosovo2007,Kosovo,2007,5.103906155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo2008,Kosovo,2008,5.521659851,,,,,,,160559000,,,,,,,,,,15329000,15329000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36790000,36790000,,,,,,,,,,,,,,,,,
Kosovo2009,Kosovo,2009,5.891432762,,,,3,26.4,,90137000,55.93,,,,,,,,,44062000,21517000,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,207736000,0,22545000,207736000,0,22545000,0,0,0,0,0,0,268968000,61232000,0,15,7,,18.9,,9,,33,301,420,58,32,52,163,,28.3
Kosovo2010,Kosovo,2010,5.17660141,9.385064789,5.805263746,,3,28.7,,169490000,55.71,,,,,,,,,34351000,22963000,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,14270000,0,11388000,14270000,0,11388000,0,0,0,0,0,0,75575000,61305000,0,15,7,,16.9,,10,,33,301,420,58,32,58,163,,16.5
Kosovo2011,Kosovo,2011,4.859501839,9.542485965,5.665800528,,3,26.7,,158368000,55.8,,,,,,,,,37874000,26239000,,,,,,,,,,,,,,,,,,,,0,0,43000,0,0,0,0,0,16599000,6531000,11592000,16599000,6531000,11635000,0,0,0,0,0,0,84885000,68286000,0,15,7,,20.5,,10,,33,301,420,58,32,58,164,,15.8
Kosovo2012,Kosovo,2012,5.639588356,9.587317736,7.400829799,,6,23,,109218000,61.29,,,,,,,,,32855000,21814000,,,,,,,,,,,,,,,,,,,,0,178000,315000,0,0,0,0,54000,14817000,4535000,10672000,14817000,4713000,10987000,0,0,0,0,0,54000,93916000,79099000,0,15,7,,22.2,,9,,33,156,420,46,32,52,164,,15.6
Kosovo2013,Kosovo,2013,6.125758171,9.101751606,8.548246196,,6,22.1,6,144617000,64.65,,,,,,,,,41727000,29375000,,,,,40,,,,,,,,,,,,30,10,,0,2492000,428000,0,0,0,0,58000,14935000,5855000,11866000,14935000,8347000,12294000,0,0,0,0,0,58000,100658000,85723000,0,14,6,,22.1,40,6,8,33,151,420,46,27,30,161.5,,15.4
Kosovo2014,Kosovo,2014,5.000375271,10.82966626,8.30909888,,6,1.2,6,75923000,66.11,64,,,,,,,,43529000,31655000,,,,,50,,,,,,,,,,,,33.33333333,10,,0,9844000,237000,0,0,0,2638000,155000,15199000,9630000,11482000,15199000,19474000,11719000,0,0,0,0,2638000,155000,93309000,78110000,0,15,6,,22.8,40,5,8,33,152,330,46,27,11,155,2,15.4
Kosovo2015,Kosovo,2015,5.077460766,11.8061893,7.149685899,,6,1.1,6,46274000,66.22,66,,,,,,,,5478000,0,,,,,50,,,,,,,,,,,,40,10,,1612000,17899000,899000,0,0,2174000,12161000,72000,15276000,16214000,4507000,16888000,34113000,5406000,0,0,0,2174000,12161000,72000,19062000,0,0,15,6,,95.2,60,5,8,32,152,330,46,27,11,155,2,15.2
Kuwait2006,Kuwait,2006,6.075547218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait2009,Kuwait,2009,6.585246086,11.4,11.5,,4,1,,,60.71,,,100,100,100,99,99,99,,,0.01510832,6600,,5,,9.5,,,5.1,11.1,,,650,3,348,736,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,22,8,7.7,10.9,,13,,12,200,566,64,56,35,98,,10.7
Kuwait2010,Kuwait,2010,6.798151016,12.6,8.9,,4,1.3,,,60.65,,,100,100,100,99,99,99,,,0.012738925,7800,,5,,9.2,8.6,9.9,4.6,10.8,9.9,11.5,672,3,335,763,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,22,8,7.7,10.9,,13,,12,200,566,64,55,35,98,,10.7
Kuwait2011,Kuwait,2011,6.377699375,12.4,7.3,,4,1.2,,,61.71,,,100,100,100,99,99,99,,,0.01177632,8500,,4,,8.9,,,4.2,10.3,,,665,3,313,753,,,,,,,,,,,,,,,,,,,,,,,,,,29,22,8,7.7,10.9,,12,,12,200,566,64,49,32,98,,10.7
Kuwait2012,Kuwait,2012,6.221094608,12.6,5.2,,4,1.1,,,61.57,,,100,100,100,99,99,99,,,0.010979618,9100,,4,,8.5,,,3.8,9.9,,,632,3,282,725,,,,,,,,,,,,,,,,,,,,,,,,,,31,22,8,6.2,10.9,,12,,12,200,566,64,49,32,98,,12.4
Kuwait2013,Kuwait,2013,6.480031013,12.2,3.6,,4,1.2,6,,61.24,,,100,100,100,99,99,99,,,0.010382583,9600,,4,,8.1,,,3.6,9.4,,,588,3,261,677,,,,,,,,,,,,,,,,,,,,,,,,,,29,22,8,6.2,10.9,,12,2,12,200,566,64,49,32,98,,12.4
Kuwait2014,Kuwait,2014,6.180138588,11.3,3.5,,4,2,6,,59.77,100,,100,100,100,99,99,99,,,0.009974979,10000,,4,,7.7,,,3.4,9,,,544,3,240,634,,,,,,,,,,,,,,,,,,,,,,,,,,32,22,8,1.5,10.9,,12,2,12,216,566,64,49,31,98,4.2,12.8
Kuwait2015,Kuwait,2015,6.146031857,,,11,4,2.3,6,,60.17,101,12,100,100,100,99,99,99,,,0.009696384,10300,5,4,,7.3,6.8,7.8,3.2,8.6,7.9,9.2,507,3,222,598,,,0,,,,,,,,,,,,,,,,,,,,,,,34.2,22,8,1.538461538,15.3,,12,2,12,216,566,64,49,31,98,4.2,13
Kyrgyz Republic2006,Kyrgyz Republic,2006,4.641398907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic2007,Kyrgyz Republic,2007,4.697761536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic2008,Kyrgyz Republic,2008,4.736588001,23.3,5.3,,7,7.4,,877700000,,,,92.6,93.8,90.4,84.6,78.1,96.5,41775000,24332000,0.265460568,380,,89,90,30.1,,,18.4,34.4,,,3776,120,2301,4245,94.44444444,93.33333,,6398000,1186000,4297000,0,0,0,0,0,28909000,49798000,13146000,35307000,50984000,17443000,0,0,0,0,0,0,260576000,225269000,3.7,12,6,25.6,0,100,6,,76,156,260,,7,19,222,,40.3
Kyrgyz Republic2009,Kyrgyz Republic,2009,5.06905365,22,8.2,,7,5.2,,635439000,60.89,,,92.7,94.1,90.2,85.3,79.2,96.5,36783000,17699000,0.274984786,360,,89,90,28.4,,,17.3,32.3,,,3823,120,2322,4269,91.11111111,93.33333,,5695000,337686000,6878000,0,0,0,0,0,32749000,40404000,12206000,38444000,378090000,19084000,0,0,0,0,0,0,200123000,161679000,5.9,11,3,25.6,0,90,5,,76,142,260,247,5,15,222,,40.2
Kyrgyz Republic2010,Kyrgyz Republic,2010,4.996410847,20,15.8,,7,3.7,,668042000,62.87,,,92.8,94.3,90,86.1,80.4,96.5,69431000,46150000,0.269139036,370,,84,90,26.5,23.4,29.4,16.1,30,26.6,33.2,3807,120,2306,4229,88.88888889,96.66667,,2725000,104039000,11195000,0,0,0,0,0,35461000,43188000,12086000,38186000,147227000,23281000,0,0,0,0,0,0,461972000,423786000,11.9,11,3,23.3,0,80,4,,48,142,260,247,5,14,222,,30.6
Kyrgyz Republic2011,Kyrgyz Republic,2011,4.921049118,20.1,10.2,,7,3.5,,746178000,61.45,,,92.9,94.6,89.8,86.9,81.6,96.6,69778000,29394000,0.287403953,350,,87,80,24.6,,,14.8,27.8,,,3762,130,2257,4174,84.44444444,93.33333,,7030000,121200000,27098000,0,0,0,0,0,37182000,90018000,13286000,44212000,211218000,40384000,0,0,0,0,0,0,314457000,270245000,18.7,11,3,23.3,0,80,4,,52,142,410,247,5,14,230,,33.4
Kyrgyz Republic2012,Kyrgyz Republic,2012,5.207785606,18.3,7.2,,7,2.8,,853451000,63.32,,,93,94.8,89.7,87.6,82.7,96.6,57551000,25095000,0.272121491,370,,81,80,22.9,,,13.7,25.7,,,3715,120,2217,4097,84.44444444,93.33333,,4332000,266823000,20115000,0,0,0,0,0,36276000,76690000,12341000,40608000,343513000,32456000,0,0,0,0,0,0,266465000,225857000,24.6,11,3,23.3,0,80,4,,52,142,410,125,5,14,226,,33.4
Kyrgyz Republic2013,Kyrgyz Republic,2013,5.40242672,16.9,5.5,,7,2.7,5,915849000,64.92,,,93.1,95.1,89.5,88.4,83.9,96.6,62560000,28534000,0.269122508,370,,79,80,21.4,,,12.8,24,,,3635,120,2169,4010,84.44444444,93.33333333,,2987000,306689000,21159000,0,0,0,0,0,40588000,79204000,12867000,43575000,385893000,34026000,0,0,0,0,0,0,304942000,261367000,32.1,11,3,23.3,0,80,4,8,52,142,410,125,5,10,226,,29
Kyrgyz Republic2014,Kyrgyz Republic,2014,5.252192974,16.2,4.5,,7,2.3,5,927382000,65.4,67,,93.2,95.3,89.3,89.2,85.1,96.7,69029000,27674000,0.2642816,380,,77,80,20.1,,,12.1,22.6,,,3494,120,2099,3871,86.66666667,90,,7823000,391126000,27463000,0,0,0,0,0,49063000,87666000,13892000,56886000,478792000,41355000,0,0,0,0,0,0,309376000,252490000,38.2,11,3,23.3,0,90,4,8,51,142,410,125,5,10,225,1.5,29
Kyrgyz Republic2015,Kyrgyz Republic,2015,4.905375957,,,16,7,2.1,6,312674000,66.01,67,3,93.3,95.6,89.1,90,86.2,96.7,45122000,0,0.256826818,390,5,76,80,19,16.8,21.1,11.5,21.3,18.9,23.7,3286,120,1985,3644,82.22223333,96.6667,14,21773000,226025000,30252000,0,0,0,0,0,45871000,86649000,14870000,67644000,312674000,45122000,0,0,0,0,0,0,67644000,0,35.3,11,3,23.33333333,0,70,4,8,51,142,410,125,3.5,10,225,1.5,29
Lao PDR2006,Lao PDR,2006,5.076225758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR2007,Lao PDR,2007,5.363854885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR2008,Lao PDR,2008,5.044098854,,,,2,11.6,,812537000,,,,52.6,39.4,82.3,63.3,55.9,79.9,62087000,36994000,1.285394548,78,,341,50,63.2,,,35.3,86.2,,,11190,590,6280,15026,67.77777778,83.33333,,7749000,144180000,6590000,0,0,0,0,0,41340000,87053000,18503000,49089000,231233000,25093000,0,0,0,0,0,0,148620000,99531000,0,11,8,25.2,0,70,8,,34,83,443,,45,63,560,,33.5
Lao PDR2011,Lao PDR,2011,4.703749657,,,,2,7.1,,1085694000,49.93,,,61.7,47.7,88.4,69.5,62.6,82.8,101084000,50000000,0.973495136,100,,271,50,57.1,,,32.7,76.7,,,10457,480,6017,13904,65.55555556,86.66667,,40481000,446682000,27012000,0,0,0,2925000,67000,67450000,21263000,24005000,107931000,467945000,51017000,0,0,0,0,2925000,67000,207931000,100000000,0,11,4,25,2.5,60,7,,34,83,443,134,53,63,362,,31.4
Lao PDR2012,Lao PDR,2012,4.876084805,,,,2,6.6,,867317000,50.3,,,64.6,50.5,90.4,71.5,64.9,83.7,87400000,30000000,0.883156611,110,,250,50,55.4,,,32,74,,,10009,440,5809,13321,70,90,,27368000,407034000,34337000,0,0,0,1142000,92000,71637000,9141000,22971000,99005000,416175000,57308000,0,0,0,0,1142000,92000,174005000,75000000,0,11,4,25,2.5,70,6,,34,83,443,134,53,73,362,,31.4
Latvia2006,Latvia,2006,4.70950222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia2007,Latvia,2007,4.666971684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia2008,Latvia,2008,5.145375252,7.747280938,2.097709782,,5,2.3,,,,,,84.8,76.2,88.8,98.8,96.9,99.7,,,0.02925163,3400,,20,,9.1,,,6.9,10.5,,,218,4,165,248,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,7,20,3.5,,5,,7,192,279,,49.5,15.5,239,,36.6
Latvia2009,Latvia,2009,4.668910503,7.701073931,14.27910922,,5,2.1,,,73.19,,,85.2,76.9,89.1,98.9,97.1,99.7,,,0.029567927,3400,,20,,8.6,,,6.6,9.9,,,199,4,152,227,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,6,22,46.5,,5,,7,191,309,159,44.5,15.5,239,,37.5
Latvia2011,Latvia,2011,4.966811657,9.926129553,14.05479631,,5,2.6,,,76.76,,,86.1,78.4,89.7,99,97.5,99.8,,,0.030629364,3300,,21,,7.8,,,6,9,,,160,4,123,187,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,5,23,59.7,,4,,7,191,369,108,17.5,15.5,250,,37
Latvia2012,Latvia,2012,5.125025272,10.48375724,8.723791735,,5,2.3,,,76.9,,,86.5,79.2,90,99.1,97.7,99.8,,,0.026616266,3800,,18,,7.6,,,5.8,8.7,,,143,4,109,167,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,5,23,63.8,,4,,7,191,469,107,17.5,15.5,224,,35.8
Latvia2013,Latvia,2013,5.069770336,11.30377552,6.407040452,,5,1.9,6,,78.07,,,86.9,80,90.3,99.2,97.9,99.8,,,0.027110962,3700,,18,,7.4,,,5.6,8.4,,,128,4,97,149,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,5,23,73.6,,4,9,7,149,469,107,17.5,12.5,224,,35
Latvia2014,Latvia,2014,5.729115486,10.07443178,4.597934083,,5,3.6,6,,77.51,22,,87.4,80.7,90.5,99.3,98.1,99.8,,,0.0278698,3600,,18,,7.2,,,5.4,8.2,,,116,4,87,137,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,5,18,76.8,,4,9,7,149,469,107,17.5,12.5,193,1.5,35
Latvia2015,Latvia,2015,5.880597591,10.10554788,4.608338067,9,5,1.5,6,,78.06,22,6,87.8,81.5,90.8,99.3,98.3,99.8,,,0.028839133,3500,1,18,,6.9,6.4,7.5,5.2,7.9,7.2,8.6,109,4,82,129,,,1,,,,,,,,,,,,,,,,,,,,,,,0,12,4,18,80.8,,4,9,7,165,469,107,16.5,5.5,193,1.5,35.9
Lebanon2005,Lebanon,2005,5.49124527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon2006,Lebanon,2006,4.653103828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon2008,Lebanon,2008,4.594851017,8.5,7.5,,9,87.5,,2708884000,,,,81.3,81.3,81.3,95.3,95.3,95.3,1442342000,39960000,0.038121668,2600,,21,40,9.7,,,6.6,11.3,,,463,12,315,556,54.44444444,83.33333,,143066000,260498000,47875000,2429751000,1279113000,39276000,30128000,17487000,231719000,160782000,57270000,374785000,421280000,105145000,1000000,864000,637000,2470027000,2287604000,1297237000,2904812000,60000000,0,17,8,4.7,6.8,40,6,,20,239,721,,25,18,180,,30.6
Lebanon2009,Lebanon,2009,5.205998898,7.2,6,,9,78.2,,3332432000,61.61,,,81.1,81.1,81.1,96.5,96.5,96.5,1474570000,43336000,0.036969078,2700,,20,40,9.2,,,6.2,10.7,,,422,12,284,504,54.44444444,83.33333,,147161000,50690000,43345000,2706220000,1327911000,54506000,15089000,15244000,186765000,172638000,44218000,333926000,223328000,87563000,1000000,0,516000,2761726000,2909104000,1343671000,3095652000,0,0,17,8,3.1,8.3,40,6,,20,239,721,75,25,15,180,,30.6
Lebanon2010,Lebanon,2010,5.031899452,7.3,4.3,,9,75,,2142908000,61.93,,,80.9,80.9,80.9,97.7,97.7,97.7,1453625000,50836000,0.036075725,2800,,19,50,8.7,8.4,9,5.9,10.1,9.7,10.6,427,12,289,506,56.66666667,80,,136988000,65184000,37154000,2150751000,1288734000,12404000,17312000,13480000,160529000,134258000,63027000,297517000,199442000,100181000,1000000,1154000,394000,2164155000,1943466000,1302608000,2631672000,170000000,0,17,8,3.1,8.7,40,6,,20,239,721,75,25,15,180,,30.6
Lebanon2011,Lebanon,2011,5.187571526,7.604019682,3.756935406,,9,67.1,,4174207000,62.33,,,80.7,80.7,80.7,99,99,99,1491191000,37874000,0.034319708,2900,,18,50,8.3,,,5.6,9.7,,,472,12,318,556,63.33333333,80,,125412000,84403000,34911000,3385250000,1358950000,28915000,12309000,12499000,202317000,121891000,46684000,327729000,206294000,81595000,1000000,1629000,273000,3415165000,3967913000,1371722000,3742894000,0,0,17,8,3.1,16.6,60,6,,20,241,721,75,25,15,180,,30.6
Lebanon2012,Lebanon,2012,4.572566986,,3.786976265,,9,35.3,,6221026000,62.76,,,80.7,80.7,80.7,99,99,99,1483875000,37874000,0.032437015,3100,,17,50,7.9,,,5.4,9.3,,,550,13,376,644,66.66666667,80,,112819000,119735000,31055000,1964584000,1358929000,58219000,5767000,11514000,205080000,106667000,44352000,317899000,226402000,75407000,1000000,10613000,151000,2023803000,5494624000,1370594000,2641702000,300000000,0,17,8,3.1,18.6,70,6,,20,241,721,75,25,15,180,,30.6
Lebanon2013,Lebanon,2013,4.983288765,,3.965530643,,9,34.9,6,3185095000,62.51,,,80.7,80.7,80.7,99,99,99,1618421000,41874000,0.030540107,3300,,16,50,7.6,,,5.2,8.9,,,642,13,439,741,66.66666667,80,,192026000,38258000,30712000,1209359000,1494592000,175826000,54228000,10020000,223250000,97932000,41194000,415276000,136190000,71906000,500000,2850000,29000,1385685000,3048905000,1504641000,1800961000,0,0,18,8,3.1,19.2,70,6,2,20,244,721,75,25,15,180,,30
Lebanon2014,Lebanon,2014,5.233025551,,4.00804104,,9,33.4,6,1674717000,56.5,121,,80.7,80.7,80.7,99,99,99,1665398000,41874000,0.02882737,3500,,16,50,7.3,,,5,8.6,,,705,13,482,816,62.22222222,66.66666667,,81870000,32073000,23288000,1270728000,1551210000,52811000,33000,9585000,177775000,58435000,39441000,259645000,90508000,62729000,0,9176000,0,1323539000,1584209000,1560795000,1583184000,0,0,18,8,3.1,20.3,70,6,2,20,244,721,75,25,15,183,3,30.3
Lebanon2015,Lebanon,2015,5.171971321,,3.99206193,12,9,34,6,245600000,56.39,123,27,80.7,80.7,80.7,99,99,99,1497929000,0,0.027270065,3700,9,15,50,7.1,6.8,7.3,4.8,8.3,7.9,8.6,726,13,491,835,65.55553333,76.6666,5,96031000,67663000,20297000,1655750000,1439491000,51168000,14244000,6656000,128810000,126343000,30548000,224841000,194006000,50845000,0,37350000,937000,1706918000,51594000,1447084000,1931759000,0,0,18,8,3.125,23.9,70,6,2,20,244,721,75,34,15,183,3,30.3
Lesotho2011,Lesotho,2011,4.89751482,10.11293199,2.095189882,,2,24.9,,44038000,51.74,,,28.9,26.2,36.9,81,76.6,94.2,8846000,0,1.912065945,52,,555,50,71.9,,,34.7,96.8,,,4179,330,2022,5574,65.55555556,86.66667,,3534000,7308000,1556000,0,0,201000,0,983000,19479000,36730000,6292000,23013000,44038000,7848000,101000,0,15000,302000,0,998000,23315000,0,0,11,6,24.2,0,60,7,,20,179,875,140,101,39,324,,14
Liberia2007,Liberia,2007,3.701401234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia2008,Liberia,2008,4.221354008,,,,4,100.2,,0,,,,15.1,4.9,26.5,69.4,57.4,82.9,69031000,0,4.583976424,22,,851,10,72.5,,,29.9,100.9,,,9915,1200,4090,13748,25.55555556,56.66667,,0,0,0,0,0,0,0,0,37464000,0,69031000,37464000,0,69031000,0,0,0,0,0,0,37464000,0,0,22,10,12.5,0.3,10,6,,33,78,1280,,50,32,150,,42.5
Liberia2010,Liberia,2010,4.196063042,,,,4,88.3,,0,41.16,,,15.6,5.2,26.9,71.1,58.9,84.5,592000,0,4.20654642,24,,811,10,65.2,59.8,70.3,27.6,89.3,83.6,94.8,9298,1200,3938,12697,33.33333333,60,,0,0,0,0,0,0,0,0,3744000,0,592000,3744000,0,592000,0,0,0,0,0,0,3744000,0,0,22,10,12.5,0.2,30,5,,33,74,1280,585,50,20,150,,42.5
Liberia2014,Liberia,2014,4.571419239,,,,4,17.4,0,81247000,39.01,180,,16.6,5.8,27.8,74.7,61.9,87.8,8591000,0,3.67940752,27,,741,20,54.7,,,24.7,72.9,,,8167,1100,3692,10842,46.66666667,70,,1296000,0,481000,0,0,0,0,0,4206000,81189000,8110000,5502000,81189000,8591000,0,0,0,0,0,0,5502000,0,0,22,10,11,1.7,50,4,4,33,74,1280,465,44,4.5,143,3,33.3
